index,question_id,question_category,question_text,difficulty,equipment_model,ground_truth,config_id,config_name,response,timestamp,clarifier_ms,semantic_router_ms,buscador_documental_ms,buscador_visual_ms,curador_ms,analista_ms,planner_loops_ms,verifier_ms,chief_engineer_ms,total_pipeline_ms,clarifier_input_tokens,clarifier_output_tokens,semantic_router_input_tokens,semantic_router_output_tokens,buscador_documental_embed_tokens,buscador_visual_embed_tokens,analista_input_tokens,analista_output_tokens,planner_input_tokens,planner_output_tokens,verifier_input_tokens,verifier_output_tokens,chief_engineer_input_tokens,chief_engineer_output_tokens,total_input_tokens,total_output_tokens,cost_clarifier_usd,cost_semantic_router_usd,cost_buscadores_embed_usd,cost_analista_usd,cost_planner_usd,cost_verifier_usd,cost_chief_engineer_usd,cost_total_usd,loop_count,gap_resolved,final_confidence,loop_stopped_reason,chunks_retrieved,images_retrieved,images_shown,score_correctness,score_completeness,score_relevance,score_clarity,score_ablation_impact,score_factual,score_diagnostic,score_total,factual_errors,diagnostic_value,safe_decision_rate,judge_reasoning,judge_input_tokens,judge_output_tokens,judge_cost_usd,judge_ms
11,"Q010","diagnostico_tecnico","Error RdvBVR fijo en pantalla. ¿Qué ocurrió?","hard","5500","Limitador de velocidad actuado o detecta GBP_RESET abierto. Requiere reset manual y eléctrico.","E","E - Sin router/verificador","1. **Seguridad**: Asegúrate de que el área de trabajo esté libre de peligros y que el ascensor esté en modo seguro antes de proceder con cualquier intervención.

2. **Procedimiento**: Verifica que la alimentación eléctrica esté presente en el ascensor, midiendo la tensión en los bornes de entrada. Debe estar dentro de los parámetros normales.

3. **Verificación**: Comprueba que el circuito de seguridad esté cerrado. Esto se puede hacer verificando el estado de los interruptores de seguridad asociados al limitador de velocidad.

¿Puedes confirmar si la alimentación eléctrica está presente y el circuito de seguridad está cerrado?","2026-06-08T19:39:10.351Z",1186.3524460000044,0,996.8951290000114,501.14501500001643,144.0746710000094,2126.604503999988,"[]",0,4129.706001999992,9084.875651999988,525,51,0,0,11,11,3088,122,0,0,0,0,4706,132,8341,305,0.00010934999999999999,0,4.4e-7,0.0005364,0,0,0.0007851000000000001,0.00551379,0,true,0.8,"resolved",8,4,3,0,0.5,0.5,0.5,0,0,0.5,0.25,"[""No menciona el limitador de velocidad actuado ni GBP_RESET abierto"",""No indica la necesidad de reset manual y eléctrico""]","La respuesta sugiere verificar la alimentación eléctrica y el circuito de seguridad, pero no aborda la causa raíz del error ni proporciona un procedimiento claro para resolverlo.",0,"La respuesta no aborda el problema específico del error RdvBVR. No menciona el limitador de velocidad ni el GBP_RESET, lo cual es crucial. Además, no proporciona un procedimiento de resolución adecuado.",773,215,0.0040825,4485.077779999992
12,"Q010","diagnostico_tecnico","Error RdvBVR fijo en pantalla. ¿Qué ocurrió?","hard","5500","Limitador de velocidad actuado o detecta GBP_RESET abierto. Requiere reset manual y eléctrico.","D","Solo RAG + LLM base","1. **Seguridad**: Asegúrate de que el ascensor esté en modo seguro y que no haya personas dentro del mismo antes de proceder con cualquier verificación.

2. **Procedimiento**: Verifica que el **circuito de seguridad** esté cerrado. Esto implica comprobar que todos los interruptores de seguridad estén en su posición correcta y que no haya circuitos abiertos.

3. **Verificación**: Revisa el estado del **SMLCD**. Si muestra ""RdvBVR"", significa que el sistema está listo para un reset del limitador de velocidad. Asegúrate de que el sistema permita realizar viajes de inspección y recuperación.

¿Qué observas en el estado del SMLCD en este momento?","2026-06-08T19:39:24.923Z",0,0,1060.6725640000077,534.3621620000049,96.87778099998832,0,"[]",0,3042.9212969999935,4734.924555000005,0,0,0,0,11,11,0,0,0,0,0,0,4666,152,4688,152,0,0,4.4e-7,0,0,0,0.0007911,0.004956540000000001,0,true,0.5,"resolved",8,4,3,0.5,0.5,0.5,0.5,0.5,0,0.5,0.25,"[""No menciona GBP_RESET abierto"",""No indica que se requiere reset manual y eléctrico""]","La respuesta sugiere verificar el circuito de seguridad y el estado del SMLCD, pero no explica la causa raíz del error ni el procedimiento correcto para resolverlo.",0,"La respuesta no aborda el problema específico del error RdvBVR. No menciona el limitador de velocidad ni el GBP_RESET, lo cual es crucial para resolver el problema. Además, no proporciona un procedimiento claro para el reset necesario.",806,215,0.004165,3062.5563700000057
13,"Q015","diagnostico_tecnico","Display LDU marca Ovrload con cabina vacía. Causa más probable.","medium","3300","Descalibración del sensor de pesacargas LMG o fricción extrema en guías.","B5","B5 - Pipeline completo","1. **Seguridad**: Asegúrese de que el área de trabajo esté libre de peligros y que el ascensor esté en modo de mantenimiento. Verifique que no haya personas en la cabina o en el área de acceso.

2. **Procedimiento**: Verifique la alimentación eléctrica general. Mida la tensión en los bornes de entrada del sistema para asegurarse de que esté dentro de los parámetros normales.

3. **Verificación**: Compruebe el circuito de seguridad. Asegúrese de que todos los interruptores de seguridad estén cerrados y funcionando correctamente.

¿Qué estado muestra el LED de alimentación en este momento?","2026-06-08T19:39:33.721Z",1450.5260080000153,2638.2533720000065,2417.065384000016,999.9994100000185,96.68591999998898,0.007914999994682148,"[]",2430.6136540000152,2764.686470000015,12798.001911,530,49,811,53,16,16,0,0,0,0,3316,101,4208,132,8897,335,0.0001089,0.00015345,6.4e-7,0,0,0.000558,0.0007104,0.00577389,0,true,0.5,"resolved",3,4,3,0,0,0.2,0.5,0,0,0.5,0.25,"[""No menciona descalibración del sensor de pesacargas LMG"",""No menciona fricción extrema en guías""]","La respuesta no aborda las causas más probables del problema y se centra en procedimientos generales de seguridad y verificación eléctrica, lo cual no es relevante para el problema específico.",0,"La respuesta no identifica las causas más probables del problema según el Ground Truth. Se enfoca en procedimientos generales que no abordan el problema específico del display LDU marca Ovrload con cabina vacía. No proporciona valor diagnóstico relevante para resolver el problema planteado.",773,231,0.0042425,3095.391279000003
14,"Q015","diagnostico_tecnico","Display LDU marca Ovrload con cabina vacía. Causa más probable.","medium","3300","Descalibración del sensor de pesacargas LMG o fricción extrema en guías.","E","E - Sin router/verificador","1. **Seguridad**: Asegúrese de que el área de trabajo esté libre de obstáculos y que el ascensor esté en modo de mantenimiento. Verifique que no haya personas en la cabina o en el área de acceso.

2. **Procedimiento**: Verifique la alimentación eléctrica general. Mida la tensión en los bornes de entrada del sistema para asegurarse de que esté dentro de los parámetros normales.

3. **Verificación**: Compruebe el circuito de seguridad. Asegúrese de que todos los interruptores de seguridad estén cerrados y funcionando correctamente.

¿Qué estado muestra el LED de alimentación en este momento?","2026-06-08T19:39:50.615Z",1095.3652170000132,0,1994.9381379999977,493.13531499999226,96.12410399998771,0.013806000002659857,"[]",0,2792.140262000001,6471.829845999979,530,49,0,0,16,16,0,0,0,0,0,0,4208,132,4770,181,0.0001089,0,6.4e-7,0,0,0,0.0007104,0.00493244,0,true,0.6,"resolved",3,4,3,0,0,0.2,0.5,0,0,0.5,0.25,"[""No menciona descalibración del sensor de pesacargas LMG"",""No menciona fricción extrema en guías""]","La respuesta no aborda las causas más probables del problema y se centra en procedimientos generales de seguridad y verificación eléctrica, lo cual no es relevante para el problema específico.",0,"La respuesta no aborda las causas más probables del problema según el Ground Truth. Se enfoca en procedimientos generales que no son relevantes para el síntoma específico. No proporciona un diagnóstico útil para el técnico.",777,217,0.0041125,2988.2964229999925
15,"Q015","diagnostico_tecnico","Display LDU marca Ovrload con cabina vacía. Causa más probable.","medium","3300","Descalibración del sensor de pesacargas LMG o fricción extrema en guías.","D","Solo RAG + LLM base","1. **Seguridad**: Asegúrese de que el área de trabajo esté libre de obstáculos y que el ascensor esté en modo de mantenimiento. Verifique que no haya personas en la cabina o en el área de acceso.

2. **Procedimiento**: Verifique la alimentación eléctrica general. Mida la tensión en los bornes de entrada del sistema para asegurarse de que esté dentro de los parámetros normales.

3. **Verificación**: Compruebe el circuito de seguridad. Asegúrese de que todos los interruptores de seguridad estén cerrados y funcionando correctamente.

¿Qué estado muestra el LED de alimentación en este momento?","2026-06-08T19:40:01.076Z",0,0,1113.9296749999921,519.8500380000041,97.50713600000017,0,"[]",0,2342.885647999996,4074.272874999995,0,0,0,0,16,16,0,0,0,0,0,0,4208,132,4240,132,0,0,6.4e-7,0,0,0,0.0007104,0.00473604,0,true,0.5,"resolved",3,4,3,0,0,0.2,0.5,0,0,0.2,0.1,"[""No menciona descalibración del sensor de pesacargas LMG"",""No menciona fricción extrema en guías""]","La respuesta no aborda la causa raíz del problema ni proporciona un diagnóstico relevante para el síntoma específico.",0,"La respuesta no aborda las causas más probables del problema según el Ground Truth. No proporciona un diagnóstico útil ni pasos relevantes para resolver el problema específico del display LDU marca Ovrload con cabina vacía.",790,205,0.004025,3002.7320429999963
16,"Q021","ambigua","Técnico dice: ""El ascensor está muerto"".","medium","general","Preguntar: ¿Hay voltaje en llave JH? ¿Están encendidos los LEDs de la SCIC? ¿Fusibles SIH ok?","B5","B5 - Pipeline completo","1. **Seguridad**: Asegúrate de que el área de trabajo esté libre de peligros y que se utilicen las señales y barreras adecuadas. Verifica que todos los técnicos usen el equipo de protección personal (PPE) necesario.

2. **Procedimiento**: Verifica la **alimentación eléctrica** general del ascensor. Mide la tensión en los bornes de entrada del sistema para asegurarte de que esté dentro de los parámetros normales.

3. **Verificación**: Realiza un **test básico** de los circuitos de seguridad. Asegúrate de que el circuito de seguridad esté cerrado y funcionando correctamente.

¿Qué observas en el estado actual del ascensor?","2026-06-08T19:40:09.153Z",1458.4036299999862,1639.183309999993,833.0812399999995,519.7229489999881,99.96014100001776,0.16661300000851043,"[]",2289.835285999987,3728.6070499999914,10569.134946999984,523,42,805,41,10,10,0,0,0,0,6032,113,6762,145,14142,341,0.00010365000000000001,0.00014534999999999998,4.0000000000000003e-7,0,0,0.0009725999999999999,0.0011013,0.006783300000000001,0,true,0.5,"resolved",15,4,3,0.5,0.5,0.5,0.5,0.5,0,0.5,0.25,"[""No se menciona la verificación de voltaje en llave JH"",""No se verifica si los LEDs de la SCIC están encendidos"",""No se comprueba el estado de los fusibles SIH""]","La respuesta ofrece pasos generales de seguridad y verificación eléctrica, pero no aborda los pasos específicos necesarios para diagnosticar el problema del ascensor 'muerto'.",0,"La respuesta no aborda los pasos específicos del Ground Truth, omitiendo verificaciones críticas como el voltaje en la llave JH y el estado de los LEDs de la SCIC. Además, no proporciona un diagnóstico detallado ni un orden lógico de verificación basado en probabilidad.",792,248,0.00446,4295.948975999985
17,"Q021","ambigua","Técnico dice: ""El ascensor está muerto"".","medium","general","Preguntar: ¿Hay voltaje en llave JH? ¿Están encendidos los LEDs de la SCIC? ¿Fusibles SIH ok?","E","E - Sin router/verificador","1. **Seguridad**: Asegúrate de que el área de trabajo esté libre de peligros y que se utilicen las señales y barreras adecuadas. Verifica que todos los técnicos estén usando el equipo de protección personal (EPP) necesario.

2. **Procedimiento**: Verifica la **alimentación eléctrica** general del ascensor. Mide la tensión en los bornes de entrada del sistema para asegurarte de que esté dentro de los parámetros normales.

3. **Verificación**: Realiza un **test básico** de los circuitos de seguridad. Asegúrate de que el circuito de seguridad esté cerrado y funcionando correctamente.

¿Qué observas en el estado actual del ascensor?","2026-06-08T19:40:25.019Z",1566.9081090000109,0,1007.4052040000097,557.9733149999811,105.57415400000173,0.25944799999706447,"[]",0,3214.647159999993,6453.005246999994,523,42,0,0,10,10,0,0,0,0,0,0,6762,145,7305,187,0.00010365000000000001,0,4.0000000000000003e-7,0,0,0,0.0011013,0.00562535,0,true,0.6,"resolved",15,4,3,0.5,0.5,0.7,0.8,0.5,0.5,0.5,0.5,"[""No se menciona la verificación de voltaje en llave JH"",""No se verifica si los LEDs de la SCIC están encendidos"",""No se comprueba el estado de los fusibles SIH""]","La respuesta proporciona pasos generales de seguridad y verificación eléctrica, pero no aborda específicamente los componentes críticos mencionados en el Ground Truth, lo que limita su utilidad diagnóstica.",0,"La respuesta no verifica componentes específicos como la llave JH, LEDs de la SCIC o fusibles SIH, lo cual es crucial según el Ground Truth. Además, carece de un enfoque diagnóstico detallado y específico para el problema presentado.",796,243,0.00442,4069.3916970000137
18,"Q021","ambigua","Técnico dice: ""El ascensor está muerto"".","medium","general","Preguntar: ¿Hay voltaje en llave JH? ¿Están encendidos los LEDs de la SCIC? ¿Fusibles SIH ok?","D","Solo RAG + LLM base","1. **Seguridad**: Asegúrate de que el área de trabajo esté libre de peligros. Coloca señales de advertencia y utiliza el equipo de protección personal (PPE) adecuado, como guantes y gafas de seguridad.

2. **Procedimiento**: Verifica la alimentación eléctrica general. Mide la tensión en los bornes de entrada del ascensor para asegurarte de que esté dentro de los parámetros normales.

3. **Verificación**: Comprueba que el circuito de seguridad esté cerrado. Esto incluye verificar que todas las puertas y accesos estén correctamente cerrados y que no haya interrupciones en el sistema de seguridad.

¿Qué observas en el estado de los LED del controlador en este momento?","2026-06-08T19:40:36.542Z",0,0,1132.1380129999889,600.7566200000001,106.78854800001136,0,"[]",0,2520.584704000008,4360.399864999985,0,0,0,0,10,10,0,0,0,0,0,0,6762,147,6782,147,0,0,4.0000000000000003e-7,0,0,0,0.0011025,0.0052604,0,true,0.5,"resolved",15,4,3,0.5,0.5,0.7,0.8,0.6,1,1,1,"[""No se menciona la verificación de voltaje en llave JH"",""No se verifica el estado de los fusibles SIH""]","La respuesta proporciona pasos generales de seguridad y verificación eléctrica, pero no aborda específicamente los componentes críticos mencionados en el Ground Truth.",0,"La respuesta no verifica componentes específicos como la llave JH o los fusibles SIH, lo cual es crucial. Aunque ofrece pasos generales, carece de detalles específicos necesarios para el diagnóstico preciso del problema del ascensor.",811,213,0.0041575,3410.3662919999915
19,"Q022","ambigua","Reportan ""ruido raro al llegar al primer piso"".","medium","general","Preguntar: ¿Es ruido metálico bajo la cabina? Descartar faldón/tolva rozando amortiguador.","B5","B5 - Pipeline completo","1. **Seguridad**: Asegúrate de que el área de trabajo esté señalizada y que se utilicen los equipos de protección personal (PPE) adecuados, como guantes y gafas de seguridad.

2. **Procedimiento**: Verifica la alimentación eléctrica general midiendo la tensión en los bornes de entrada del ascensor. Debe estar dentro de los parámetros especificados por el fabricante.

3. **Verificación**: Realiza un test básico de funcionamiento del ascensor, observando el comportamiento del motor y escuchando cualquier ruido anómalo durante el movimiento.

¿Qué tipo de ruido específico estás escuchando al llegar al primer piso?","2026-06-08T19:40:45.314Z",1326.6904470000009,1774.1315910000121,823.9712500000023,485.85739300001296,104.49841999998898,0.13105699999141507,"[]",2195.561587000004,3179.7204839999904,9890.752005999995,523,42,805,45,12,12,0,0,0,0,6181,118,7060,135,14593,340,0.00010365000000000001,0.00014775,4.8e-7,0,0,0.0009979499999999998,0.00114,0.00644233,0,true,0.5,"resolved",15,4,3,0,0.5,0.5,0.5,0,0,0.5,0.25,"[""No se menciona el ruido metálico bajo la cabina ni se descarta el faldón/tolva rozando el amortiguador.""]","La respuesta incluye pasos generales de seguridad y verificación, pero no aborda directamente el problema específico del ruido ni proporciona un diagnóstico detallado.",0,"La respuesta no aborda el problema específico del ruido metálico ni sugiere verificar el faldón o tolva. Proporciona pasos generales que no son directamente relevantes para el problema descrito.",777,211,0.0040525,2659.108611999982
20,"Q022","ambigua","Reportan ""ruido raro al llegar al primer piso"".","medium","general","Preguntar: ¿Es ruido metálico bajo la cabina? Descartar faldón/tolva rozando amortiguador.","E","E - Sin router/verificador","1. **Seguridad**: Asegúrate de que el área de trabajo esté señalizada y que se utilicen los equipos de protección personal (PPE) adecuados, como guantes y gafas de seguridad. Verifica que no haya personas en la zona de operación del ascensor.

2. **Procedimiento**: Verifica la alimentación eléctrica general del ascensor. Mide la tensión en los bornes de entrada para asegurarte de que esté dentro de los parámetros normales.

3. **Verificación**: Realiza un test básico de funcionamiento del ascensor. Escucha si hay ruidos inusuales al operar el ascensor, especialmente al llegar al primer piso.

¿Qué tipo de ruido estás escuchando al llegar al primer piso?","2026-06-08T19:40:58.865Z",1683.6281730000046,0,1364.040730000008,654.7962539999862,181.4234310000029,0.12344199998187833,"[]",0,3390.549911000009,7274.709689999989,523,42,0,0,12,12,0,0,0,0,0,0,7060,152,7607,194,0.00010365000000000001,0,4.8e-7,0,0,0,0.0011502,0.00532933,0,true,0.6,"resolved",15,4,3,0.5,0.5,0.5,0.5,0.5,0,0.5,0.25,"[""No pregunta si el ruido es metálico bajo la cabina"",""No menciona descartar faldón/tolva rozando amortiguador""]","La respuesta incluye pasos generales de seguridad y verificación, pero no aborda directamente el problema específico del ruido ni proporciona un diagnóstico detallado.",0,"La respuesta no aborda el problema específico del ruido metálico ni sugiere verificar el faldón o tolva. Falta información crítica para el diagnóstico adecuado del problema reportado.",798,208,0.004075,2662.870790999994
21,"Q022","ambigua","Reportan ""ruido raro al llegar al primer piso"".","medium","general","Preguntar: ¿Es ruido metálico bajo la cabina? Descartar faldón/tolva rozando amortiguador.","D","Solo RAG + LLM base","1. **Seguridad**: Asegúrate de que el área de trabajo esté señalizada y que se utilicen los equipos de protección personal (EPP) adecuados, como guantes y gafas de seguridad.

2. **Procedimiento**: Verifica la **alimentación eléctrica** general del ascensor midiendo la tensión en los bornes de entrada. Debe estar dentro de los parámetros especificados por el fabricante.

3. **Verificación**: Realiza un **test básico** de funcionamiento del ascensor, observando el comportamiento del motor y escuchando cualquier ruido anómalo al llegar al primer piso.

¿Qué tipo de ruido estás escuchando al llegar al primer piso?","2026-06-08T19:41:09.805Z",0,0,2366.7341610000003,544.1249510000052,110.66131500000483,0,"[]",0,3406.169225999998,6427.812062000012,0,0,0,0,12,12,0,0,0,0,0,0,7060,141,7084,141,0,0,4.8e-7,0,0,0,0.0011435999999999998,0.005324079999999999,0,true,0.5,"resolved",15,4,3,0,0.5,0.5,0.5,0.5,0,0.5,0.25,"[""No se menciona el ruido metálico bajo la cabina ni se descarta el faldón/tolva rozando el amortiguador.""]","La respuesta incluye pasos generales de seguridad y verificación, pero no aborda directamente el problema específico del ruido ni su posible causa raíz.",0,"La respuesta no aborda el problema específico del ruido metálico ni su posible causa. No se menciona el faldón o tolva, lo cual es crucial. La información proporcionada es genérica y no específica al problema reportado.",800,218,0.00418,3133.6066299999948
22,"Q023","ambigua","Técnico: ""No me funcionan los botones nuevos que instalé"".","medium","3300","Preguntar: ¿Realizó el registro CF00 en la maniobra? ¿Configuró los dip switches de las LOP?","B5","B5 - Pipeline completo","1. **Seguridad**: Asegúrese de que el ascensor esté en modo de mantenimiento y que todas las medidas de seguridad estén activadas antes de proceder con la verificación.

2. **Procedimiento**: Verifique que todos los conectores de los botones nuevos estén correctamente enchufados y que no haya conexiones flojas.

3. **Verificación**: Active el operador de puerta y pulse el botón ""Autoadjustment"" para comprobar si los botones responden correctamente.

¿Qué estado muestran los indicadores LED en el panel de control?","2026-06-08T19:41:20.367Z",1742.7312410000013,2060.619084999955,1309.2696199999773,489.74723099998664,282.73368199996185,2207.955172999995,"[]",2201.5553209999925,3182.503497000027,13477.299407000013,528,42,808,44,15,15,3140,107,0,0,5036,140,5786,113,15328,446,0.0001044,0.00014759999999999998,6e-7,0.0005352,0,0.0008394,0.0009356999999999999,0.0064654,0,true,0.5,"resolved",8,4,3,0,0.5,0.5,0.5,0,0,0.5,0.25,"[""No menciona el registro CF00 ni la configuración de dip switches de las LOP""]","La respuesta sugiere verificar conexiones y el estado de los LED, pero no aborda los pasos críticos de configuración necesarios para resolver el problema.",0,"La respuesta no aborda los pasos críticos necesarios para resolver el problema, como el registro CF00 y la configuración de dip switches. Además, no proporciona un razonamiento claro sobre la causa raíz del problema.",757,201,0.0039025,2667.713470000017
23,"Q023","ambigua","Técnico: ""No me funcionan los botones nuevos que instalé"".","medium","3300","Preguntar: ¿Realizó el registro CF00 en la maniobra? ¿Configuró los dip switches de las LOP?","E","E - Sin router/verificador","1. **Seguridad**: Asegúrese de que el ascensor esté en modo de mantenimiento y que todas las medidas de seguridad estén activadas antes de proceder con la verificación.

2. **Procedimiento**: Verifique que todos los conectores de los botones nuevos estén correctamente enchufados y que no haya conexiones flojas.

3. **Verificación**: Active el operador de puerta y pulse el botón ""Autoadjustment"" para comprobar si los botones responden correctamente.

¿Qué observas en el estado de los botones después de realizar estas verificaciones?","2026-06-08T19:41:37.512Z",1230.3891789999907,0,1386.032325999986,642.9477309999638,135.04548299999442,1863.3668420000467,"[]",0,2314.0334849999635,7571.8741479999735,528,42,0,0,15,15,3140,110,0,0,0,0,5791,117,9489,269,0.0001044,0,6e-7,0.000537,0,0,0.00093885,0.00561335,0,true,0.7,"resolved",8,4,3,0,0,0.5,0.5,0,0,0.5,0.25,"[""No menciona el registro CF00 ni la configuración de dip switches de las LOP""]","La respuesta sugiere verificar conexiones físicas y realizar un ajuste automático, pero no aborda los pasos críticos de configuración necesarios para que los botones funcionen.",0,"La respuesta no aborda los pasos críticos de configuración necesarios para resolver el problema, como el registro CF00 y la configuración de dip switches. Además, no proporciona un razonamiento claro sobre por qué los pasos sugeridos ayudarían a resolver el problema.",765,212,0.0040325,2406.1202320000157
24,"Q023","ambigua","Técnico: ""No me funcionan los botones nuevos que instalé"".","medium","3300","Preguntar: ¿Realizó el registro CF00 en la maniobra? ¿Configuró los dip switches de las LOP?","D","Solo RAG + LLM base","1. **Seguridad**: Asegúrese de que el ascensor esté en modo seguro y que no haya tensión en los circuitos antes de realizar cualquier verificación.

2. **Procedimiento**: Verifique que todos los conectores de los botones estén correctamente enchufados y que no haya conexiones flojas.

3. **Verificación**: Active el operador de puerta y pulse el botón ""Autoadjustment"" para comprobar si los botones responden correctamente.

¿Qué LED se iluminan en el panel de control al realizar estas acciones?","2026-06-08T19:41:48.492Z",0,0,1193.5118460000376,507.3021390000358,96.24843700003112,0,"[]",0,2249.250948000001,4046.347545000026,0,0,0,0,15,15,0,0,0,0,0,0,5763,112,5793,112,0,0,6e-7,0,0,0,0.00093165,0.00489475,0,true,0.5,"resolved",8,4,3,0,0,0.5,0.5,0,0,0.5,0.25,"[""No menciona el registro CF00 ni la configuración de dip switches de las LOP""]","La respuesta sugiere verificar conexiones y realizar un ajuste automático, pero no aborda los pasos críticos de configuración necesarios para resolver el problema.",0,"La respuesta no aborda los pasos críticos necesarios para resolver el problema, como el registro CF00 y la configuración de dip switches. Además, no proporciona un diagnóstico claro ni guía al técnico en la resolución del problema específico.",773,203,0.0039625,3003.492164999945
25,"Q024","ambigua","Cliente reporta: ""La puerta intenta cerrar pero se regresa sola repetidamente"".","easy","general","Preguntar: ¿Está el LED RPHT encendido fijo en rojo en el techo? Revisar cortina óptica.","B5","B5 - Pipeline completo","1. **Seguridad**: Asegúrate de que el área de trabajo esté libre de peligros y que se utilicen las señales y barreras adecuadas para proteger a los transeúntes. Verifica que todos los técnicos estén usando el equipo de protección personal (EPP) adecuado.

2. **Procedimiento**: Verifica la alimentación eléctrica general. Mide la tensión en los bornes de entrada del sistema para asegurarte de que esté dentro de los parámetros normales.

3. **Verificación**: Realiza un test básico de la puerta. Observa si el **LED** de estado de la puerta se enciende correctamente al intentar cerrarla y escucha si hay algún sonido inusual durante el intento de cierre.

¿Qué observas en el estado del **LED** de la puerta en este momento?","2026-06-08T19:41:56.542Z",1913.994956999959,2952.4894050000003,2154.6665700000012,830.6582310000085,194.73185999999987,0.12428299995372072,"[]",2767.866022000031,5312.296396999969,16126.947854000027,528,42,810,48,20,20,0,0,0,0,6067,123,6837,168,14282,381,0.0001044,0.00015030000000000002,8.000000000000001e-7,0,0,0.0009838499999999999,0.00112635,0.0066982000000000005,0,true,0.5,"resolved",15,4,3,0,0.5,0.5,0.5,0,0,0.5,0.25,"[""No menciona el LED RPHT ni la cortina óptica.""]","La respuesta sugiere verificar el LED de estado de la puerta y escuchar sonidos inusuales, lo cual es útil, pero no aborda el LED RPHT ni la cortina óptica, que son cruciales para este problema específico.",0,"La respuesta no menciona el LED RPHT ni la cortina óptica, que son esenciales según el Ground Truth. Aunque sugiere verificar el LED de estado de la puerta, no proporciona un diagnóstico claro ni sigue el procedimiento correcto para este problema específico.",813,230,0.0043325,3392.446032000007
26,"Q024","ambigua","Cliente reporta: ""La puerta intenta cerrar pero se regresa sola repetidamente"".","easy","general","Preguntar: ¿Está el LED RPHT encendido fijo en rojo en el techo? Revisar cortina óptica.","E","E - Sin router/verificador","1. **Seguridad**: Asegúrate de que el área de trabajo esté libre de peligros y que se utilicen las señales y barreras adecuadas para proteger a los transeúntes. Verifica que todos los técnicos estén usando el equipo de protección personal (PPE) adecuado.

2. **Procedimiento**: Verifica la alimentación eléctrica general. Mide la tensión en los bornes de entrada del sistema para asegurarte de que esté dentro de los parámetros normales.

3. **Verificación**: Realiza un test básico de la puerta. Observa si el **LED** de la puerta se enciende al intentar cerrarla y escucha si hay algún sonido inusual que indique un problema en el mecanismo.

¿Qué observas en el comportamiento del LED de la puerta en este momento?","2026-06-08T19:42:17.062Z",1482.576709999994,0,906.9937930000015,503.31024900003104,94.97531200002413,0.12124800001038238,"[]",0,3388.3566500000306,6376.467643000011,528,42,0,0,20,20,0,0,0,0,0,0,6837,165,7405,207,0.0001044,0,8.000000000000001e-7,0,0,0,0.00112455,0.00538475,0,true,0.6,"resolved",15,4,3,0,0.5,0.5,0.5,0,0,0.5,0.25,"[""No se menciona el LED RPHT ni la cortina óptica.""]","La respuesta sugiere verificar la alimentación eléctrica y observar el LED, pero no menciona el LED RPHT ni la cortina óptica, que son cruciales para este problema específico.",0,"La respuesta no aborda el LED RPHT ni la cortina óptica, que son esenciales según el Ground Truth. Además, no proporciona un diagnóstico claro ni pasos ordenados para resolver el problema específico de la puerta.",814,212,0.004155,5027.412920999981
27,"Q024","ambigua","Cliente reporta: ""La puerta intenta cerrar pero se regresa sola repetidamente"".","easy","general","Preguntar: ¿Está el LED RPHT encendido fijo en rojo en el techo? Revisar cortina óptica.","D","Solo RAG + LLM base","1. **Seguridad**: Asegúrate de que el área de trabajo esté libre de peligros y que se utilicen las señales y barreras adecuadas para proteger a los transeúntes. Verifica que todos los técnicos estén usando el equipo de protección personal (EPP) adecuado.

2. **Procedimiento**: Verifica la alimentación eléctrica general del ascensor. Mide la tensión en los bornes de entrada para asegurarte de que esté dentro de los parámetros normales.

3. **Verificación**: Realiza un test básico de la puerta. Observa si el **LED** de la puerta se enciende al intentar cerrarla y escucha si hay algún sonido inusual durante el proceso.

¿Qué observas en el comportamiento del LED de la puerta en este momento?","2026-06-08T19:42:29.466Z",0,0,891.3899460000102,510.4019809999736,107.18002500000875,0,"[]",0,2588.3835909999907,4097.393546000007,0,0,0,0,20,20,0,0,0,0,0,0,6837,162,6877,162,0,0,8.000000000000001e-7,0,0,0,0.00112275,0.00530355,0,true,0.5,"resolved",15,4,3,0,0.5,0.5,0.5,0,0,0.5,0.25,"[""No menciona el LED RPHT ni la cortina óptica.""]","La respuesta sugiere verificar la alimentación eléctrica y observar el LED de la puerta, pero no aborda el LED RPHT ni la cortina óptica, que son cruciales para el diagnóstico.",0,"La respuesta no menciona el LED RPHT ni la cortina óptica, que son esenciales según el Ground Truth. Además, no proporciona un diagnóstico claro ni pasos ordenados para resolver el problema específico del cliente.",824,212,0.00418,4629.374346000026
